"Dataset","Model","Mean_WAIC","AICc","Num_Obs"
"BDDUPN58.csv","loglogistic",-130.785375229746,-123.785375229746,28
"CJGSNI9D_1.csv","exponential",3.98623235175064,8.4477708132891,29
"CJGSNI9D_1.csv","weibull",-234.787593276463,-227.827593276463,29
"CJGSNI9D_1.csv","gompertz_hazard",-232.068434546103,-225.108434546103,29
"CJGSNI9D_1.csv","gompertz_survival",-232.06843591093,-225.10843591093,29
"CJGSNI9D_1.csv","loglogistic",-173.94280493429,-166.98280493429,29
"CJGSNI9D_1.csv","generalizedgamma",-235.732078334939,-226.065411668272,29
"CJGSNI9D_2.csv","exponential",-7.41310656321677,-2.86765201776223,25
"CJGSNI9D_2.csv","weibull",-61.7484572128569,-54.6056000699997,25
"CJGSNI9D_2.csv","gompertz_hazard",-50.4583720781778,-43.3155149353206,25
"CJGSNI9D_2.csv","gompertz_survival",-51.7760768319326,-44.6332196890754,25
"CJGSNI9D_2.csv","loglogistic",-77.9894138584192,-70.8465567155621,25
"CJGSNI9D_2.csv","generalizedgamma",-67.5830436044273,-57.5830436044273,25
"CJGSNI9D_3.csv","exponential",4.01572733223256,8.47726579377102,29
"CJGSNI9D_3.csv","weibull",-81.5138038737555,-74.5538038737555,29
"CJGSNI9D_3.csv","gompertz_hazard",-74.0507337547483,-67.0907337547483,29
"CJGSNI9D_3.csv","gompertz_survival",-74.1445317193189,-67.1845317193189,29
"CJGSNI9D_3.csv","loglogistic",-95.46859542008,-88.5085954200801,29
"CJGSNI9D_3.csv","generalizedgamma",-81.4859262087694,-71.8192595421027,29
"EMZR7I8C.csv","exponential",-3.82813594798947,6.17186405201053,5
"EMZR7I8C.csv","weibull",-18.1124842440243,11.8875157559757,5
"EMZR7I8C.csv","gompertz_hazard",-18.0494094192752,11.9505905807248,5
"EMZR7I8C.csv","gompertz_survival",-18.0505537654599,11.9494462345401,5
"EMZR7I8C.csv","loglogistic",-21.7492350754753,8.25076492452474,5
"EMZR7I8C.csv","generalizedgamma",-18.1061516678602,Inf,5
"EQGS7A8E.csv","exponential",-2.31762038260429,3.01571295072904,12
"EQGS7A8E.csv","weibull",-38.2926072766505,-29.2926072766505,12
"EQGS7A8E.csv","gompertz_hazard",-39.6968735030901,-30.6968735030901,12
"EQGS7A8E.csv","gompertz_survival",-39.6847796438872,-30.6847796438872,12
"EQGS7A8E.csv","loglogistic",-33.0698406867058,-24.0698406867058,12
"EQGS7A8E.csv","generalizedgamma",-39.5014300599374,-25.7871443456517,12
"EX3PL84S_1.csv","exponential",-4.49853870013055,3.50146129986945,6
"EX3PL84S_1.csv","weibull",-18.8299538301933,-0.82995383019334,6
"EX3PL84S_1.csv","gompertz_hazard",-15.8109293841504,2.18907061584959,6
"EX3PL84S_1.csv","gompertz_survival",-17.4778143693741,0.522185630625877,6
"EX3PL84S_1.csv","loglogistic",-17.454540089024,0.545459910975993,6
"EX3PL84S_1.csv","generalizedgamma",-18.8534713622956,29.1465286377044,6
"EX3PL84S_3.csv","exponential",-1.97355464013677,6.02644535986323,6
"EX3PL84S_3.csv","weibull",-13.4684304858283,4.53156951417175,6
"EX3PL84S_3.csv","gompertz_hazard",-13.0798206764369,4.92017932356313,6
"EX3PL84S_3.csv","gompertz_survival",-13.3010254097142,4.69897459028584,6
"EX3PL84S_3.csv","loglogistic",-12.7529057926924,5.24709420730755,6
"EX3PL84S_3.csv","generalizedgamma",-13.5588722944113,34.4411277055887,6
"EX3PL84S_4.csv","exponential",-1.8908564492658,6.1091435507342,6
"EX3PL84S_4.csv","weibull",-13.9786535797359,4.02134642026414,6
"EX3PL84S_4.csv","gompertz_hazard",-13.7140616871425,4.28593831285747,6
"EX3PL84S_4.csv","gompertz_survival",-13.9101273292858,4.08987267071422,6
"EX3PL84S_4.csv","loglogistic",-13.085496702991,4.91450329700899,6
"EX3PL84S_4.csv","generalizedgamma",-14.1141831513799,33.8858168486201,6
"F99VXZNN.csv","exponential",-15.6687745422134,-10.4687745422134,13
"F99VXZNN.csv","weibull",-41.244564477356,-32.5778978106894,13
"F99VXZNN.csv","gompertz_hazard",-34.2911961192376,-25.624529452571,13
"F99VXZNN.csv","gompertz_survival",-36.5228477735926,-27.8561811069259,13
"F99VXZNN.csv","loglogistic",-45.4407119311687,-36.774045264502,13
"F99VXZNN.csv","generalizedgamma",-41.2305905498739,-28.2305905498739,13
"FRAQNTF6_1.csv","exponential",-0.791273095415631,4.29963599549346,14
"FRAQNTF6_1.csv","weibull",-48.0270526022395,-39.6270526022395,14
"FRAQNTF6_1.csv","gompertz_hazard",-40.7631841963947,-32.3631841963947,14
"FRAQNTF6_1.csv","gompertz_survival",-41.0892054733663,-32.6892054733663,14
"FRAQNTF6_1.csv","loglogistic",-57.2705653467425,-48.8705653467425,14
"FRAQNTF6_1.csv","generalizedgamma",-47.9856837007794,-35.5412392563349,14
"FRAQNTF6_2.csv","exponential",3.48357792254516,8.48357792254516,15
"FRAQNTF6_2.csv","weibull",-76.069098238084,-67.8872800562658,15
"FRAQNTF6_2.csv","gompertz_hazard",-61.1122693814172,-52.930451199599,15
"FRAQNTF6_2.csv","gompertz_survival",-61.3245514285943,-53.1427332467762,15
"FRAQNTF6_2.csv","loglogistic",-79.2071242903667,-71.0253061085486,15
"FRAQNTF6_2.csv","generalizedgamma",-75.8866048280855,-63.8866048280855,15
"FRAQNTF6_3.csv","exponential",3.39650312168231,8.25364597882517,17
"FRAQNTF6_3.csv","weibull",-65.3183710791402,-57.4722172329864,17
"FRAQNTF6_3.csv","gompertz_hazard",-55.7307175334005,-47.8845636872467,17
"FRAQNTF6_3.csv","gompertz_survival",-55.8399405012439,-47.99378665509,17
"FRAQNTF6_3.csv","loglogistic",-94.4150734719288,-86.568919625775,17
"FRAQNTF6_3.csv","generalizedgamma",-65.2428713998838,-53.9095380665505,17
"FRAQNTF6_4.csv","exponential",2.66302553366187,7.5861024567388,16
"FRAQNTF6_4.csv","weibull",-85.8816808559766,-77.8816808559766,16
"FRAQNTF6_4.csv","gompertz_hazard",-74.9878931836467,-66.9878931836467,16
"FRAQNTF6_4.csv","gompertz_survival",-75.2926383086916,-67.2926383086916,16
"FRAQNTF6_4.csv","loglogistic",-74.3038181097572,-66.3038181097572,16
"FRAQNTF6_4.csv","generalizedgamma",-85.7491171757295,-74.1127535393658,16
"FTYRZ259.csv","exponential",-68.5988027066674,-63.967223759299,22
"FTYRZ259.csv","weibull",-72.5645459781404,-65.2312126448071,22
"FTYRZ259.csv","gompertz_hazard",-56.1647217472918,-48.8313884139585,22
"FTYRZ259.csv","gompertz_survival",-77.5459472360563,-70.2126139027229,22
"FTYRZ259.csv","loglogistic",-56.8173583965363,-49.484025063203,22
"FTYRZ259.csv","generalizedgamma",-76.9654552330868,-66.6125140566162,22
"G9FYXDG9_1.csv","exponential",-4.80128572308424,3.19871427691576,6
"G9FYXDG9_1.csv","weibull",-16.7326227602441,1.26737723975589,6
"G9FYXDG9_1.csv","gompertz_hazard",-14.5900353135538,3.40996468644619,6
"G9FYXDG9_1.csv","loglogistic",-18.4237192152104,-0.423719215210436,6
"G9FYXDG9_1.csv","generalizedgamma",-17.1728194802839,30.8271805197161,6
"GB5SCAXN.csv","exponential",-5.71351147136149,2.28648852863851,6
"GB5SCAXN.csv","weibull",-20.7770600408074,-2.77706004080737,6
"GB5SCAXN.csv","gompertz_hazard",-20.269333753729,-2.26933375372904,6
"GB5SCAXN.csv","gompertz_survival",-20.4178140414835,-2.41781404148345,6
"GB5SCAXN.csv","loglogistic",-24.546350751793,-6.54635075179298,6
"GB5SCAXN.csv","generalizedgamma",-20.7712817697,27.2287182303,6
"GF3VR72W_1.csv","exponential",-1.14110356185433,6.85889643814567,6
"GF3VR72W_1.csv","weibull",-17.7205677173353,0.279432282664651,6
"GF3VR72W_1.csv","gompertz_hazard",-22.2701826920445,-4.27018269204448,6
"GF3VR72W_1.csv","gompertz_survival",-21.9767851841894,-3.97678518418943,6
"GF3VR72W_1.csv","loglogistic",-13.4874838257349,4.51251617426511,6
"GF3VR72W_1.csv","generalizedgamma",-20.0227901270896,27.9772098729104,6
"GHEVMR39_1.csv","exponential",0.0316422854398002,10.0316422854398,5
"GHEVMR39_1.csv","weibull",-47.7754657439985,-17.7754657439985,5
"GHEVMR39_1.csv","gompertz_hazard",-43.9092698967738,-13.9092698967738,5
"GHEVMR39_1.csv","gompertz_survival",-45.771586473387,-15.771586473387,5
"GHEVMR39_1.csv","loglogistic",-31.3204245481914,-1.32042454819144,5
"GHEVMR39_1.csv","generalizedgamma",-116.11823100373,Inf,5
"GHEVMR39_2.csv","exponential",-2.19532335870652,7.80467664129348,5
"GHEVMR39_2.csv","weibull",-26.349143113316,3.65085688668402,5
"GHEVMR39_2.csv","gompertz_hazard",-35.9933356983341,-5.99333569833409,5
"GHEVMR39_2.csv","gompertz_survival",-49.5184979657761,-19.5184979657761,5
"GHEVMR39_2.csv","loglogistic",-18.7076354432658,11.2923645567342,5
"GHEVMR39_2.csv","generalizedgamma",-32.0781435923797,Inf,5
"GQT9PNFD.csv","exponential",-11.4348638549095,-6.23486385490947,13
"GQT9PNFD.csv","weibull",-23.2785263543117,-14.6118596876451,13
"GQT9PNFD.csv","gompertz_hazard",-26.0045853340494,-17.3379186673828,13
"GQT9PNFD.csv","gompertz_survival",-26.4532854437754,-17.7866187771087,13
"GQT9PNFD.csv","loglogistic",-19.6973341240801,-11.0306674574134,13
"GQT9PNFD.csv","generalizedgamma",-24.6686375222257,-11.6686375222257,13
"GVMR7BGI_1.csv","exponential",-27.062355294329,-22.139278371252,16
"GVMR7BGI_1.csv","weibull",-54.0946937780371,-46.0946937780371,16
"GVMR7BGI_1.csv","gompertz_hazard",-47.0244410168002,-39.0244410168002,16
"GVMR7BGI_1.csv","gompertz_survival",-59.3268625115297,-51.3268625115297,16
"GVMR7BGI_1.csv","loglogistic",-44.2780924154927,-36.2780924154927,16
"GVMR7BGI_1.csv","generalizedgamma",-56.7568032014389,-45.1204395650753,16
"GVMR7BGI_2.csv","exponential",-39.6417794391873,-34.7187025161103,16
"GVMR7BGI_2.csv","weibull",-58.2326929330632,-50.2326929330632,16
"GVMR7BGI_2.csv","gompertz_hazard",-38.7857935459711,-30.7857935459711,16
"GVMR7BGI_2.csv","gompertz_survival",-57.2845042977996,-49.2845042977996,16
"GVMR7BGI_2.csv","loglogistic",-55.7466635039735,-47.7466635039735,16
"GVMR7BGI_2.csv","generalizedgamma",-58.2482546675236,-46.6118910311599,16
"JFZMJT8H_1.csv","exponential",-16.38691405103,-10.88691405103,11
"JFZMJT8H_1.csv","weibull",-26.8390248550974,-17.410453426526,11
"JFZMJT8H_1.csv","gompertz_hazard",-19.0772408303621,-9.64866940179068,11
"JFZMJT8H_1.csv","gompertz_survival",-25.2752137548721,-15.8466423263007,11
"JFZMJT8H_1.csv","loglogistic",-26.4961474754355,-17.0675760468641,11
"JFZMJT8H_1.csv","generalizedgamma",-26.8426763204517,-12.176009653785,11
"JFZMJT8H_2.csv","exponential",-2.33849071275299,4.06150928724701,8
"JFZMJT8H_2.csv","weibull",-16.6973209773504,-4.69732097735044,8
"JFZMJT8H_2.csv","gompertz_hazard",-15.0639041339285,-3.06390413392847,8
"JFZMJT8H_2.csv","gompertz_survival",-15.4234433894508,-3.42344338945081,8
"JFZMJT8H_2.csv","loglogistic",-16.9875801332382,-4.98758013323823,8
"JFZMJT8H_2.csv","generalizedgamma",-16.715490350533,4.61784298280038,8
"KJ6FH8V8.csv","exponential",-11.6564041783523,-1.65640417835229,5
"KJ6FH8V8.csv","weibull",-25.7547190208718,4.24528097912825,5
"KJ6FH8V8.csv","gompertz_hazard",-15.2207785986152,14.7792214013848,5
"KJ6FH8V8.csv","gompertz_survival",-21.7799631304088,8.2200368695912,5
"KJ6FH8V8.csv","loglogistic",-29.8745151195348,0.125484880465191,5
"KJ6FH8V8.csv","generalizedgamma",-25.7411647044453,Inf,5
"KV2D2BDL.csv","exponential",-12.4376710738222,-6.72338535953653,10
"KV2D2BDL.csv","weibull",-40.4643331589156,-30.4643331589156,10
"KV2D2BDL.csv","gompertz_hazard",-27.8712084151666,-17.8712084151666,10
"KV2D2BDL.csv","gompertz_survival",-33.8202283155985,-23.8202283155985,10
"KV2D2BDL.csv","loglogistic",-37.4511932459584,-27.4511932459584,10
"KV2D2BDL.csv","generalizedgamma",-40.7720821258369,-24.7720821258369,10
"MAQD6JH8.csv","exponential",2.98803075109192,8.48803075109192,11
"MAQD6JH8.csv","weibull",-51.2644863275525,-41.8359148989811,11
"MAQD6JH8.csv","gompertz_hazard",-47.7558492623394,-38.327277833768,11
"MAQD6JH8.csv","gompertz_survival",-47.7560088633028,-38.3274374347314,11
"MAQD6JH8.csv","loglogistic",-62.7700063509345,-53.3414349223631,11
"MAQD6JH8.csv","generalizedgamma",-51.2102062494003,-36.5435395827337,11
"MFJSTZZX_1.csv","exponential",-2.32701979665028,2.11742464779417,30
"MFJSTZZX_1.csv","weibull",-102.994082219243,-96.0710052961661,30
"MFJSTZZX_1.csv","gompertz_hazard",-121.274407027125,-114.351330104048,30
"MFJSTZZX_1.csv","gompertz_survival",-121.043216350304,-114.120139427227,30
"MFJSTZZX_1.csv","loglogistic",-80.0322889698905,-73.1092120468136,30
"MFJSTZZX_1.csv","generalizedgamma",-113.916627259316,-104.316627259316,30
"MFJSTZZX_2.csv","exponential",14.3778360362976,18.8222804807421,30
"MFJSTZZX_2.csv","weibull",-140.303239231471,-133.380162308394,30
"MFJSTZZX_2.csv","gompertz_hazard",-146.547893017215,-139.624816094138,30
"MFJSTZZX_2.csv","gompertz_survival",-146.547741104498,-139.624664181421,30
"MFJSTZZX_2.csv","loglogistic",-120.288550185313,-113.365473262236,30
"MFJSTZZX_2.csv","generalizedgamma",-150.001422322504,-140.401422322504,30
"MFJSTZZX_3.csv","exponential",7.46651277599001,11.9109572204345,30
"MFJSTZZX_3.csv","weibull",-121.496815479294,-114.573738556217,30
"MFJSTZZX_3.csv","gompertz_hazard",-119.146909129241,-112.223832206164,30
"MFJSTZZX_3.csv","gompertz_survival",-119.210294116025,-112.287217192948,30
"MFJSTZZX_3.csv","loglogistic",-107.671416445811,-100.748339522734,30
"MFJSTZZX_3.csv","generalizedgamma",-121.486355358422,-111.886355358422,30
"MFJSTZZX_4.csv","exponential",6.27100072824894,10.7154451726934,30
"MFJSTZZX_4.csv","weibull",-101.806299656409,-94.8832227333323,30
"MFJSTZZX_4.csv","gompertz_hazard",-107.758107003986,-100.835030080909,30
"MFJSTZZX_4.csv","gompertz_survival",-107.719338562347,-100.79626163927,30
"MFJSTZZX_4.csv","loglogistic",-91.4976615524585,-84.5745846293816,30
"MFJSTZZX_4.csv","generalizedgamma",-107.13191257481,-97.5319125748105,30
"MYHXRCTI.csv","exponential",3.27270473821213,11.2727047382121,6
"MYHXRCTI.csv","weibull",-14.6928031989626,3.3071968010374,6
"MYHXRCTI.csv","gompertz_hazard",-14.2374590460157,3.76254095398429,6
"MYHXRCTI.csv","gompertz_survival",-14.7331279844941,3.2668720155059,6
"MYHXRCTI.csv","loglogistic",-15.3357861988449,2.66421380115512,6
"MYHXRCTI.csv","generalizedgamma",-14.8204646969704,33.1795353030296,6
"N396BWST.csv","exponential",-8.23928258453092,-2.23928258453092,9
"N396BWST.csv","weibull",-28.329261952845,-17.529261952845,9
"N396BWST.csv","gompertz_hazard",-20.4258623840993,-9.62586238409934,9
"N396BWST.csv","gompertz_survival",-24.0569581475128,-13.2569581475128,9
"N396BWST.csv","loglogistic",-28.52547946758,-17.72547946758,9
"N396BWST.csv","generalizedgamma",-28.4913631313732,-10.4913631313732,9
"NR4GBB9G.csv","exponential",-5.52370591044696,0.476294089553044,9
"NR4GBB9G.csv","weibull",-21.1229090836479,-10.3229090836479,9
"NR4GBB9G.csv","gompertz_hazard",-26.1463449296824,-15.3463449296824,9
"NR4GBB9G.csv","gompertz_survival",-25.5439121249008,-14.7439121249008,9
"NR4GBB9G.csv","loglogistic",-18.5041927149085,-7.70419271490848,9
"NR4GBB9G.csv","generalizedgamma",-23.2694438126593,-5.26944381265931,9
"NSH3NLMI_1.csv","exponential",-2.90929058202114,7.09070941797886,5
"NSH3NLMI_1.csv","weibull",-27.0315220002183,2.96847799978172,5
"NSH3NLMI_1.csv","gompertz_hazard",-28.5100464178976,1.48995358210239,5
"NSH3NLMI_1.csv","gompertz_survival",-28.5098289069608,1.49017109303916,5
"NSH3NLMI_1.csv","loglogistic",-20.0148676647667,9.98513233523326,5
"NSH3NLMI_1.csv","generalizedgamma",-29.0195845116504,Inf,5
"NSH3NLMI_2.csv","exponential",-0.774141434127686,6.22585856587231,7
"NSH3NLMI_2.csv","weibull",-35.7815792973861,-21.7815792973861,7
"NSH3NLMI_2.csv","gompertz_hazard",-31.9563843495944,-17.9563843495944,7
"NSH3NLMI_2.csv","gompertz_survival",-31.9576526886861,-17.9576526886861,7
"NSH3NLMI_2.csv","loglogistic",-35.2722575728958,-21.2722575728958,7
"NSH3NLMI_2.csv","generalizedgamma",-35.6690461240385,-7.66904612403848,7
"P9VH9CT9.csv","exponential",-5.91290111178554,1.08709888821446,7
"P9VH9CT9.csv","weibull",-23.7542387946749,-9.7542387946749,7
"P9VH9CT9.csv","gompertz_hazard",-27.4549506789952,-13.4549506789952,7
"P9VH9CT9.csv","gompertz_survival",-27.3519398873009,-13.3519398873009,7
"P9VH9CT9.csv","loglogistic",-18.6836113100722,-4.68361131007218,7
"P9VH9CT9.csv","generalizedgamma",-25.5749677637082,2.42503223629178,7
"PAKAKM6M.csv","exponential",-4.14626015365002,2.85373984634998,7
"PAKAKM6M.csv","weibull",-18.0951501169143,-4.09515011691433,7
"PAKAKM6M.csv","gompertz_hazard",-18.6618312948004,-4.66183129480037,7
"PAKAKM6M.csv","gompertz_survival",-18.6181757653733,-4.61817576537329,7
"PAKAKM6M.csv","loglogistic",-17.3707268413902,-3.37072684139024,7
"PAKAKM6M.csv","generalizedgamma",-18.2927423094606,9.70725769053943,7
"Q4QK99VH_1.csv","exponential",-2.3684459793624,3.6315540206376,9
"Q4QK99VH_1.csv","weibull",-33.9581928770742,-23.1581928770742,9
"Q4QK99VH_1.csv","gompertz_hazard",-32.823047026092,-22.023047026092,9
"Q4QK99VH_1.csv","gompertz_survival",-33.6104242828261,-22.8104242828261,9
"Q4QK99VH_1.csv","loglogistic",-26.6075683180689,-15.8075683180689,9
"Q4QK99VH_1.csv","generalizedgamma",-35.3402631772246,-17.3402631772246,9
"Q4QK99VH_2.csv","exponential",-4.67721188070723,1.03707383357848,10
"Q4QK99VH_2.csv","weibull",-24.0204380067731,-14.0204380067731,10
"Q4QK99VH_2.csv","gompertz_hazard",-23.7040817447096,-13.7040817447096,10
"Q4QK99VH_2.csv","gompertz_survival",-23.7395635500885,-13.7395635500885,10
"Q4QK99VH_2.csv","loglogistic",-26.8273692689555,-16.8273692689555,10
"Q4QK99VH_2.csv","generalizedgamma",-24.2690797475371,-8.26907974753706,10
"Q4QK99VH_3.csv","exponential",1.84167140011734,11.8416714001173,5
"Q4QK99VH_3.csv","weibull",-14.1799184614305,15.8200815385695,5
"Q4QK99VH_3.csv","gompertz_hazard",-13.506791006684,16.493208993316,5
"Q4QK99VH_3.csv","gompertz_survival",-13.506901561649,16.493098438351,5
"Q4QK99VH_3.csv","loglogistic",-17.7446425106432,12.2553574893568,5
"Q4QK99VH_3.csv","generalizedgamma",-14.2960305250014,Inf,5
"Q4QK99VH_4.csv","exponential",-2.53927202792887,3.46072797207113,9
"Q4QK99VH_4.csv","weibull",-24.1263265076351,-13.3263265076351,9
"Q4QK99VH_4.csv","gompertz_hazard",-23.7988214895595,-12.9988214895595,9
"Q4QK99VH_4.csv","gompertz_survival",-24.3171520604698,-13.5171520604698,9
"Q4QK99VH_4.csv","loglogistic",-20.9022092422568,-10.1022092422568,9
"Q4QK99VH_4.csv","generalizedgamma",-24.7028283983067,-6.70282839830666,9
"Q6DYUJIS_1.csv","exponential",2.32543485780493,9.32543485780493,7
"Q6DYUJIS_1.csv","weibull",-16.2946722977442,-2.29467229774422,7
"Q6DYUJIS_1.csv","gompertz_hazard",-16.3589381712828,-2.35893817128276,7
"Q6DYUJIS_1.csv","gompertz_survival",-16.358932123129,-2.35893212312897,7
"Q6DYUJIS_1.csv","loglogistic",-16.7743470940858,-2.77434709408583,7
"Q6DYUJIS_1.csv","generalizedgamma",-16.3866460979823,11.6133539020177,7
"Q6DYUJIS_2.csv","exponential",-0.673550649844232,5.72644935015577,8
"Q6DYUJIS_2.csv","weibull",-14.6493784765416,-2.64937847654161,8
"Q6DYUJIS_2.csv","gompertz_hazard",-12.2565547343883,-0.256554734388324,8
"Q6DYUJIS_2.csv","gompertz_survival",-12.6492510216357,-0.64925102163572,8
"Q6DYUJIS_2.csv","loglogistic",-16.5655712577344,-4.56557125773442,8
"Q6DYUJIS_2.csv","generalizedgamma",-15.1469185722281,6.18641476110527,8
"QAU56BW5_1.csv","exponential",-7.41980480090223,-1.70551908661652,10
"QAU56BW5_1.csv","weibull",-19.3938449650833,-9.39384496508331,10
"QAU56BW5_1.csv","gompertz_hazard",-15.8806352811172,-5.88063528111724,10
"QAU56BW5_1.csv","gompertz_survival",-17.8727387266461,-7.87273872664613,10
"QAU56BW5_1.csv","loglogistic",-19.5125692450696,-9.51256924506958,10
"QAU56BW5_1.csv","generalizedgamma",-19.4284403692263,-3.42844036922628,10
"QAU56BW5_2.csv","exponential",-1.40004831127209,4.99995168872791,8
"QAU56BW5_2.csv","weibull",-21.4769641064236,-9.47696410642363,8
"QAU56BW5_2.csv","gompertz_hazard",-20.628005748855,-8.62800574885496,8
"QAU56BW5_2.csv","gompertz_survival",-20.7226721207063,-8.72267212070631,8
"QAU56BW5_2.csv","loglogistic",-19.909769482054,-7.90976948205401,8
"QAU56BW5_2.csv","generalizedgamma",-21.5096082004391,-0.176274867105741,8
"QAU56BW5_3.csv","exponential",-4.58883304002232,1.12545267426339,10
"QAU56BW5_3.csv","weibull",-23.6715746220434,-13.6715746220434,10
"QAU56BW5_3.csv","gompertz_hazard",-23.8050749896889,-13.8050749896889,10
"QAU56BW5_3.csv","gompertz_survival",-23.9155456850969,-13.9155456850969,10
"QAU56BW5_3.csv","loglogistic",-23.2092383074231,-13.2092383074231,10
"QAU56BW5_3.csv","generalizedgamma",-23.9561547487083,-7.95615474870827,10
"QAU56BW5_4.csv","exponential",-1.94802826515537,5.05197173484463,7
"QAU56BW5_4.csv","weibull",-14.6749921642864,-0.674992164286436,7
"QAU56BW5_4.csv","gompertz_hazard",-14.3570354657934,-0.357035465793363,7
"QAU56BW5_4.csv","gompertz_survival",-14.4134361313469,-0.413436131346927,7
"QAU56BW5_4.csv","loglogistic",-15.2122980585761,-1.21229805857609,7
"QAU56BW5_4.csv","generalizedgamma",-14.6878823479616,13.3121176520384,7
"QAU56BW5_5.csv","exponential",-0.163976669533088,6.23602333046691,8
"QAU56BW5_5.csv","weibull",-20.6293042373328,-8.62930423733275,8
"QAU56BW5_5.csv","gompertz_hazard",-21.4695312837079,-9.46953128370789,8
"QAU56BW5_5.csv","gompertz_survival",-21.5022463730724,-9.50224637307243,8
"QAU56BW5_5.csv","loglogistic",-18.2226694066411,-6.22266940664109,8
"QAU56BW5_5.csv","generalizedgamma",-21.4343463754709,-0.101013042137604,8
"QAU56BW5_7.csv","exponential",-0.212338301665548,6.18766169833445,8
"QAU56BW5_7.csv","weibull",-17.226777401067,-5.22677740106701,8
"QAU56BW5_7.csv","gompertz_hazard",-15.895767558745,-3.89576755874502,8
"QAU56BW5_7.csv","gompertz_survival",-15.905324611188,-3.90532461118801,8
"QAU56BW5_7.csv","loglogistic",-19.8132283284293,-7.81322832842925,8
"QAU56BW5_7.csv","generalizedgamma",-18.0547965859687,3.27853674736467,8
"QMBA8BLX_1.csv","exponential",-6.58331333599927,-1.49240424509018,14
"QMBA8BLX_1.csv","weibull",-34.0662795974238,-25.6662795974238,14
"QMBA8BLX_1.csv","gompertz_hazard",-41.8683223861776,-33.4683223861776,14
"QMBA8BLX_1.csv","gompertz_survival",-41.194491158352,-32.794491158352,14
"QMBA8BLX_1.csv","loglogistic",-28.5329806880217,-20.1329806880217,14
"QMBA8BLX_1.csv","generalizedgamma",-37.6606100358775,-25.2161655914331,14
"QMBA8BLX_2.csv","exponential",-3.0455000863424,2.66878562794332,10
"QMBA8BLX_2.csv","weibull",-41.1036243639337,-31.1036243639337,10
"QMBA8BLX_2.csv","gompertz_hazard",-30.9581481758599,-20.9581481758599,10
"QMBA8BLX_2.csv","gompertz_survival",-32.6623420468293,-22.6623420468293,10
"QMBA8BLX_2.csv","loglogistic",-41.1940743747875,-31.1940743747875,10
"QMBA8BLX_2.csv","generalizedgamma",-41.0632372437288,-25.0632372437288,10
"R75QSQFF_1.csv","exponential",-18.0241063512603,-12.0241063512603,9
"R75QSQFF_1.csv","weibull",-31.759643024699,-20.959643024699,9
"R75QSQFF_1.csv","gompertz_hazard",-35.0062260081039,-24.2062260081039,9
"R75QSQFF_1.csv","gompertz_survival",-38.4829597076607,-27.6829597076607,9
"R75QSQFF_1.csv","loglogistic",-25.3865015573135,-14.5865015573135,9
"R75QSQFF_1.csv","generalizedgamma",-34.1847365836474,-16.1847365836474,9
"R75QSQFF_2.csv","exponential",-22.256549661883,-16.256549661883,9
"R75QSQFF_2.csv","weibull",-36.7957787437112,-25.9957787437112,9
"R75QSQFF_2.csv","gompertz_hazard",-20.0991347817115,-9.29913478171147,9
"R75QSQFF_2.csv","gompertz_survival",-30.5442775937314,-19.7442775937314,9
"R75QSQFF_2.csv","loglogistic",-43.9831022173856,-33.1831022173857,9
"R75QSQFF_2.csv","generalizedgamma",-39.6162649612056,-21.6162649612056,9
"R75QSQFF_3.csv","exponential",-3.35172100234172,3.64827899765828,7
"R75QSQFF_3.csv","weibull",-18.6451296626636,-4.6451296626636,7
"R75QSQFF_3.csv","gompertz_hazard",-18.1651290859865,-4.16512908598652,7
"R75QSQFF_3.csv","gompertz_survival",-18.3726200822335,-4.37262008223348,7
"R75QSQFF_3.csv","loglogistic",-18.7918819218438,-4.79188192184379,7
"R75QSQFF_3.csv","generalizedgamma",-18.6797010625506,9.3202989374494,7
"R75QSQFF_4.csv","exponential",-4.7232077096582,1.6767922903418,8
"R75QSQFF_4.csv","weibull",-25.1138809853868,-13.1138809853868,8
"R75QSQFF_4.csv","gompertz_hazard",-20.9037613801282,-8.90376138012824,8
"R75QSQFF_4.csv","gompertz_survival",-22.167185410803,-10.167185410803,8
"R75QSQFF_4.csv","loglogistic",-23.6396822016735,-11.6396822016735,8
"R75QSQFF_4.csv","generalizedgamma",-25.1484227138291,-3.81508938049572,8
"R75QSQFF_5.csv","exponential",-2.09161034994772,4.30838965005228,8
"R75QSQFF_5.csv","weibull",-30.3197303662583,-18.3197303662583,8
"R75QSQFF_5.csv","gompertz_hazard",-23.4416909056996,-11.4416909056996,8
"R75QSQFF_5.csv","gompertz_survival",-24.8083060742165,-12.8083060742165,8
"R75QSQFF_5.csv","loglogistic",-28.1213286464415,-16.1213286464415,8
"R75QSQFF_5.csv","generalizedgamma",-30.3910480094975,-9.05771467616416,8
"R75QSQFF_6.csv","exponential",-4.21984679714167,2.18015320285833,8
"R75QSQFF_6.csv","weibull",-21.0696178711851,-9.06961787118506,8
"R75QSQFF_6.csv","gompertz_hazard",-18.4975719781312,-6.49757197813119,8
"R75QSQFF_6.csv","gompertz_survival",-18.9310845719358,-6.93108457193578,8
"R75QSQFF_6.csv","loglogistic",-21.951173218715,-9.95117321871496,8
"R75QSQFF_6.csv","generalizedgamma",-21.723120553583,-0.389787220249699,8
"R75QSQFF_7.csv","exponential",-18.3329723956833,-12.3329723956833,9
