"Dataset","constant_AICc","constant_lambda","gompertz_AICc","survival_a","gompertz_b","weibull_AICc","weibull_lambda","weibull_k","loglogistic_AICc","loglogistic_alpha","loglogistic_beta","gamma_AICc","gamma_alpha","gamma_beta","gamma_gamma","deltaCG"
"XTJW7BAXA_7.csv",-4.73599632825394,1.99408999524532,-28.8249486582075,0.267393639616758,6.53280772050911,-37.2280732527335,0.490175681284404,2.91275206221097,-52.8954250593842,0.419608307894868,4.57665055736802,-36.6259218727078,0.936740644076503,0.475409878636243,3.13139491149363,24.0889523299536
"XTJW7BAXA_8.csv",-6.01221849556948,1.44927653985373,-60.830151028715,0.216783317380448,4.80075794692703,-47.0390102594997,0.641748063054836,2.96827715810305,-34.8750702465984,0.553743531922088,4.46396779768722,-49.286513839284,2.85962262180359,0.893288458550194,2.07742158506076,54.8179325331455
"XTJW7BAXB_1.csv",-29.1429429236401,2.87388195145143,-149.575711976414,0.290166347194034,7.10980972355635,-186.612082002326,0.450333467568329,3.39255373667988,-124.061017172402,0.400586048878468,5.74759520249738,-183.096956643555,1188.9879247778,3.55378996331688,1.72098148709109,120.432769052774
"XTJW7BAXB_2.csv",-2.8607254042482,2.04457367172043,-99.7452714161706,0.0620361247682791,9.11694380697335,-118.607828903121,0.543338315329409,4.65735458442315,-113.869086754921,0.492675085380722,7.10207343883722,-118.749131611918,0.962790980663315,0.537702817287488,4.83426109168984,96.8845460119224
"XTJW7BAXB_3.csv",-10.9887404465711,1.76574951846675,-117.552803122802,0.180964449860726,5.76101451319362,-146.243845914335,0.597026080456271,3.39479809534559,-101.643100909807,0.524530473230833,5.28531267276216,-143.326595218218,2085.95692741745,5.55129501711041,1.71896870989252,106.564062676231
"XTJW7BAXB_4.csv",-11.8484935774661,2.25997790399427,-151.861022735421,0.132197655727562,7.74747100860407,-150.325993606311,0.52165351980998,3.95677729814617,-96.5513356392451,0.467141434957297,6.20545052631999,-158.19103397777,3.35316029681996,0.695437657521864,2.65472932209225,140.012529157955
"XTJW7BAXB_5.csv",-1.1208004379518,2.00380277870945,-131.304793553667,0.0420342191493585,9.83065777081737,-125.113747066052,0.551413259863622,5.04980665122764,-93.1316678313761,0.504682267775451,7.55820364260375,-128.957044364956,2.90442744537284,0.669895113191015,3.55946706201772,130.183993115715
"YBV4EBWM_3.csv",-7.24448460746433,3.59990108181522,-4.86774734448936,1.5008058002808,5.48426985849611,-7.55664883762358,0.271792675043698,1.94261166106582,-13.5528452905415,0.216261739014333,2.90861001701301,5.42959960234284,0.949080821813688,0.264204115079186,1.96564390021502,-2.37673726297497
"YBV4EBWM_4.csv",-22.708280751361,6.15370513928687,-12.7330841351259,6.08346533690106,0.0971645654674295,-13.0933460896527,0.164491305034336,1.05003587123712,-19.2077061975672,0.123705939012417,2.07860833247113,16.9072793851385,13813866.4052155,1036828.08879264,0.525068483600951,-9.9751966162351
"YBV4EBWM_5.csv",-18.2323694612946,2.86079761348673,-14.0260892576494,2.40167939021532,0.744093243471888,-12.8237126344077,0.355103598684635,1.12203885623999,-8.09271437778341,0.243140030325003,1.75463120097471,0.0770079156136312,1.54268553815253,0.526881009289597,0.880404811321217,-4.2062802036452
"YBV4EBWM_6.csv",-19.761285996399,4.12540761307594,-19.8809463667984,3.20188762491416,1.40013196297338,-16.6218168988237,0.252043442156482,1.18519495462443,-9.24680273454704,0.177412817415442,1.97345178987806,-5.20884205131686,1.65214514574558,0.388774056406727,0.898278299937637,0.119660370399401
"YBV4EBWM_8.csv",-4.89053507540487,1.6220798220244,-5.0410661471246,0.707542907044684,2.22564841588898,-2.27319817351681,0.616236348778479,1.57082020194497,0.324877486441487,0.46219220230102,2.10058128322006,5.88396175984259,2.10597966088618,0.955093625043967,1.20423622170934,0.150531071719731
"YLS4M9LW_1.csv",-12.6935943662089,2.220929791941,-24.4878127741668,0.837846294670674,3.2681784250127,-23.4063976235007,0.475615595076756,1.90096397290791,-19.6655472186856,0.395818616810502,3.39580521168916,-19.4855227599691,4.06883786388933,0.94614426835718,1.23978420065968,11.7942184079579
"YLS4M9LW_2.csv",1.47486504992194,1.33778866263336,-27.0043509570136,0.0785935381821571,6.37843272768627,-22.5722556317884,0.685455554675612,4.11147296527517,-18.6581203212243,0.621336507966069,6.69163643925896,-19.5172581363416,4.1267141219646,0.941264699377777,2.71250850490346,28.4792160069355
"YW5RIC2A_1.csv",9.46183604680562,1.01109746970849,6.29012391374502,0.0181203115143832,7.26486508997954,5.97524491823852,0.809492125241593,5.7747815810665,5.31377490606387,0.722079922652797,10.5442185754449,35.9380037242097,0.939710763415972,0.791066280091027,6.34500135203393,3.1717121330606
"YW5RIC2A_2.csv",7.19885495643036,1.65716647887343,-42.188597806709,1.12093487896072e-08,33.5967043929273,-155.455716250631,0.649120815191576,22.0542949968277,-150.992242069771,0.638422437000525,37.3745470469536,-71.4147419592378,3.30276645774676,0.683906274767087,14.3330722816292,49.3874527631394
"YW5RIC2A_4.csv",11.2853605072899,1.52345790216866,1.08059207214294,0.000580075115452141,11.7071544444729,-2.98689028884121,0.833673668423818,8.73531943297403,-3.67321504095974,0.83069568923861,22.6574059613457,Inf,0.95965503337382,0.830367128828373,9.57602640026266,10.204768435147
"YW5RIC2A_5.csv",5.81311437256105,2.02678842984529,-18.0572530385288,5.29123835396101e-06,39.6385860390674,-18.8644043135484,0.399064700431922,15.538852118948,-22.7246460394155,0.388143013719839,23.0023560153688,-9.4976233158559,10033.3192044526,0.720144212295337,7.81351871633358,23.8703674110898
"ZCAWUV8Y.csv",-26.8135421954356,2.71124496102396,-29.8474427266118,1.73688107704138,1.80631866831922,-31.0206055879037,0.381168660423672,1.45821004634495,-30.2518662507338,0.288633206716456,2.44186434686188,-28.2573982106454,0.943790037143953,0.361372592899454,1.593399199806,3.0339005311762
"ZLW7PCRF.csv",-11.3242734017556,2.35313801231184,-33.554238474027,0.570123985895994,4.92601676182216,-29.5707324991208,0.45038328563273,2.3286770235716,-23.4642271919558,0.378283012035781,3.60145520840526,-27.3063827151056,2.49934869239671,0.651590543466965,1.66495232633078,22.2299650722714
"ZTZLQNEE.csv",6.96825364645939,2.79801617755585,-52.332979029999,0.00119521781460884,24.7949513398372,-26.360482252354,0.399990038228824,9.63822020990473,-6.72158124156231,0.381607015761076,14.272497034609,-55.8952207095462,5.71778679253402,0.472529278997563,6.09520762565383,59.3012326764584
