"Dataset","Model","AICc","lambda","k","a","b","alpha","beta","gamma","LT50","Log_MT_Linearity","Num_Obs"
"SLELFBN3_29.csv","gompertz_survival",-68.4200236524114,NA,NA,0.607263508563726,6.55781132582057,NA,NA,NA,0.32607390661691,NA,21
"SLELFBN3_29.csv","gompertz_survival_rawtime",-68.420023666271,NA,NA,0.00126511351431258,0.0136622401430187,NA,NA,NA,156.515537902356,NA,21
"SLELFBN3_29.csv","loglogistic",-57.9510205158509,NA,NA,NA,NA,0.308816376894918,3.60655005076435,NA,NA,NA,21
"SLELFBN3_29.csv","generalizedgamma",-62.4405056869991,NA,NA,NA,NA,4.34568598518616,0.653780070615211,1.55198243993281,NA,NA,21
"SLELFBN3_29.csv","exponential",-25.1093185187972,2.83682538055029,NA,NA,NA,NA,NA,NA,NA,NA,21
"SLELFBN3_29.csv","weibull",-62.7872804952156,0.369902054829097,2.34054024256072,NA,NA,NA,NA,NA,NA,NA,21
"SLELFBN3_29.csv","gompertz_survival",-68.4200236524114,NA,NA,0.607263508563726,6.55781132582057,NA,NA,NA,0.32607390661691,NA,21
"SLELFBN3_29.csv","gompertz_survival_rawtime",-68.420023666271,NA,NA,0.00126511351431258,0.0136622401430187,NA,NA,NA,156.515537902356,NA,21
"SLELFBN3_29.csv","loglogistic",-57.9510205158509,NA,NA,NA,NA,0.308816376894918,3.60655005076435,NA,NA,NA,21
"SLELFBN3_29.csv","generalizedgamma",-62.4405056869991,NA,NA,NA,NA,4.34568598518616,0.653780070615211,1.55198243993281,NA,NA,21
"SLELFBN3_29.csv","exponential",-25.1093185187972,2.83682538055029,NA,NA,NA,NA,NA,NA,NA,NA,21
"SLELFBN3_29.csv","weibull",-62.7872804952156,0.369902054829097,2.34054024256072,NA,NA,NA,NA,NA,NA,NA,21
"SLELFBN3_29.csv","gompertz_survival",-68.4200236524114,NA,NA,0.607263508563726,6.55781132582057,NA,NA,NA,0.32607390661691,NA,21
"SLELFBN3_29.csv","gompertz_survival_rawtime",-68.420023666271,NA,NA,0.00126511351431258,0.0136622401430187,NA,NA,NA,156.515537902356,NA,21
"SLELFBN3_29.csv","loglogistic",-57.9510205158509,NA,NA,NA,NA,0.308816376894918,3.60655005076435,NA,NA,NA,21
"SLELFBN3_29.csv","generalizedgamma",-62.4405056869991,NA,NA,NA,NA,4.34568598518616,0.653780070615211,1.55198243993281,NA,NA,21
"SLELFBN3_29.csv","exponential",-25.1093185187972,2.83682538055029,NA,NA,NA,NA,NA,NA,NA,NA,21
"SLELFBN3_29.csv","weibull",-62.7872804952156,0.369902054829097,2.34054024256072,NA,NA,NA,NA,NA,NA,NA,21
"SLELFBN3_29.csv","gompertz_survival",-68.4200236524114,NA,NA,0.607263508563726,6.55781132582057,NA,NA,NA,0.32607390661691,NA,21
"SLELFBN3_29.csv","gompertz_survival_rawtime",-68.420023666271,NA,NA,0.00126511351431258,0.0136622401430187,NA,NA,NA,156.515537902356,NA,21
"SLELFBN3_29.csv","loglogistic",-57.9510205158509,NA,NA,NA,NA,0.308816376894918,3.60655005076435,NA,NA,NA,21
"SLELFBN3_29.csv","generalizedgamma",-62.4405056869991,NA,NA,NA,NA,4.34568598518616,0.653780070615211,1.55198243993281,NA,NA,21
"SLELFBN3_29.csv","exponential",-25.1093185187972,2.83682538055029,NA,NA,NA,NA,NA,NA,NA,NA,21
"SLELFBN3_29.csv","weibull",-62.7872804952156,0.369902054829097,2.34054024256072,NA,NA,NA,NA,NA,NA,NA,21
"SLELFBN3_29.csv","gompertz_survival",-68.4200236524114,NA,NA,0.607263508563726,6.55781132582057,NA,NA,NA,0.32607390661691,NA,21
"SLELFBN3_29.csv","gompertz_survival_rawtime",-68.420023666271,NA,NA,0.00126511351431258,0.0136622401430187,NA,NA,NA,156.515537902356,NA,21
"SLELFBN3_29.csv","loglogistic",-57.9510205158509,NA,NA,NA,NA,0.308816376894918,3.60655005076435,NA,NA,NA,21
"SLELFBN3_29.csv","generalizedgamma",-62.4405056869991,NA,NA,NA,NA,4.34568598518616,0.653780070615211,1.55198243993281,NA,NA,21
"SLELFBN3_29.csv","exponential",-25.1093185187972,2.83682538055029,NA,NA,NA,NA,NA,NA,NA,NA,21
"SLELFBN3_29.csv","weibull",-62.7872804952156,0.369902054829097,2.34054024256072,NA,NA,NA,NA,NA,NA,NA,21
"SLELFBN3_29.csv","gompertz_survival",-68.4200236524114,NA,NA,0.607263508563726,6.55781132582057,NA,NA,NA,0.32607390661691,NA,21
"SLELFBN3_29.csv","gompertz_survival_rawtime",-68.420023666271,NA,NA,0.00126511351431258,0.0136622401430187,NA,NA,NA,156.515537902356,NA,21
"SLELFBN3_29.csv","loglogistic",-57.9510205158509,NA,NA,NA,NA,0.308816376894918,3.60655005076435,NA,NA,NA,21
"SLELFBN3_29.csv","generalizedgamma",-62.4405056869991,NA,NA,NA,NA,4.34568598518616,0.653780070615211,1.55198243993281,NA,NA,21
"SLELFBN3_29.csv","exponential",-25.1093185187972,2.83682538055029,NA,NA,NA,NA,NA,NA,NA,NA,21
"SLELFBN3_29.csv","weibull",-62.7872804952156,0.369902054829097,2.34054024256072,NA,NA,NA,NA,NA,NA,NA,21
"SLELFBN3_29.csv","gompertz_survival",-68.4200236524114,NA,NA,0.607263508563726,6.55781132582057,NA,NA,NA,0.32607390661691,NA,21
"SLELFBN3_29.csv","gompertz_survival_rawtime",-68.420023666271,NA,NA,0.00126511351431258,0.0136622401430187,NA,NA,NA,156.515537902356,NA,21
"SLELFBN3_29.csv","loglogistic",-57.9510205158509,NA,NA,NA,NA,0.308816376894918,3.60655005076435,NA,NA,NA,21
"SLELFBN3_29.csv","generalizedgamma",-62.4405056869991,NA,NA,NA,NA,4.34568598518616,0.653780070615211,1.55198243993281,NA,NA,21
"SLELFBN3_3.csv","exponential",-2.57297855380317,1.66321832577837,NA,NA,NA,NA,NA,NA,NA,NA,11
"SLELFBN3_3.csv","weibull",-19.2865599633012,0.598842886953492,3.05747252348088,NA,NA,NA,NA,NA,NA,NA,11
"SLELFBN3_3.csv","gompertz_survival",-26.1508108204969,NA,NA,0.236564876191341,5.12797490912125,NA,NA,NA,0.540986318937992,NA,11
"SLELFBN3_3.csv","gompertz_survival_rawtime",-26.1508108193642,NA,NA,0.000985691280209971,0.0213665214311986,NA,NA,NA,129.836688980875,NA,11
"SLELFBN3_3.csv","loglogistic",-14.5442583756589,NA,NA,NA,NA,0.524175013335302,4.90803658700816,NA,NA,NA,11
"SLELFBN3_3.csv","generalizedgamma",-16.657125614459,NA,NA,NA,NA,3.33315698541856,0.867178010559105,2.05088157118346,NA,NA,11
"SLELFBN3_3.csv","exponential",-2.57297855380317,1.66321832577837,NA,NA,NA,NA,NA,NA,NA,NA,11
"SLELFBN3_3.csv","weibull",-19.2865599633012,0.598842886953492,3.05747252348088,NA,NA,NA,NA,NA,NA,NA,11
"SLELFBN3_3.csv","gompertz_survival",-26.1508108204969,NA,NA,0.236564876191341,5.12797490912125,NA,NA,NA,0.540986318937992,NA,11
"SLELFBN3_3.csv","gompertz_survival_rawtime",-26.1508108193642,NA,NA,0.000985691280209971,0.0213665214311986,NA,NA,NA,129.836688980875,NA,11
"SLELFBN3_3.csv","loglogistic",-14.5442583756589,NA,NA,NA,NA,0.524175013335302,4.90803658700816,NA,NA,NA,11
"SLELFBN3_3.csv","generalizedgamma",-16.657125614459,NA,NA,NA,NA,3.33315698541856,0.867178010559105,2.05088157118346,NA,NA,11
"SLELFBN3_3.csv","exponential",-2.57297855380317,1.66321832577837,NA,NA,NA,NA,NA,NA,NA,NA,11
"SLELFBN3_3.csv","weibull",-19.2865599633012,0.598842886953492,3.05747252348088,NA,NA,NA,NA,NA,NA,NA,11
"SLELFBN3_3.csv","gompertz_survival",-26.1508108204969,NA,NA,0.236564876191341,5.12797490912125,NA,NA,NA,0.540986318937992,NA,11
"SLELFBN3_3.csv","gompertz_survival_rawtime",-26.1508108193642,NA,NA,0.000985691280209971,0.0213665214311986,NA,NA,NA,129.836688980875,NA,11
"SLELFBN3_3.csv","loglogistic",-14.5442583756589,NA,NA,NA,NA,0.524175013335302,4.90803658700816,NA,NA,NA,11
"SLELFBN3_3.csv","generalizedgamma",-16.657125614459,NA,NA,NA,NA,3.33315698541856,0.867178010559105,2.05088157118346,NA,NA,11
"SLELFBN3_3.csv","exponential",-2.57297855380317,1.66321832577837,NA,NA,NA,NA,NA,NA,NA,NA,11
"SLELFBN3_3.csv","weibull",-19.2865599633012,0.598842886953492,3.05747252348088,NA,NA,NA,NA,NA,NA,NA,11
"SLELFBN3_3.csv","gompertz_survival",-26.1508108204969,NA,NA,0.236564876191341,5.12797490912125,NA,NA,NA,0.540986318937992,NA,11
"SLELFBN3_3.csv","gompertz_survival_rawtime",-26.1508108193642,NA,NA,0.000985691280209971,0.0213665214311986,NA,NA,NA,129.836688980875,NA,11
"SLELFBN3_3.csv","loglogistic",-14.5442583756589,NA,NA,NA,NA,0.524175013335302,4.90803658700816,NA,NA,NA,11
"SLELFBN3_3.csv","generalizedgamma",-16.657125614459,NA,NA,NA,NA,3.33315698541856,0.867178010559105,2.05088157118346,NA,NA,11
"SLELFBN3_3.csv","exponential",-2.57297855380317,1.66321832577837,NA,NA,NA,NA,NA,NA,NA,NA,11
"SLELFBN3_3.csv","weibull",-19.2865599633012,0.598842886953492,3.05747252348088,NA,NA,NA,NA,NA,NA,NA,11
"SLELFBN3_3.csv","gompertz_survival",-26.1508108204969,NA,NA,0.236564876191341,5.12797490912125,NA,NA,NA,0.540986318937992,NA,11
"SLELFBN3_3.csv","gompertz_survival_rawtime",-26.1508108193642,NA,NA,0.000985691280209971,0.0213665214311986,NA,NA,NA,129.836688980875,NA,11
"SLELFBN3_3.csv","loglogistic",-14.5442583756589,NA,NA,NA,NA,0.524175013335302,4.90803658700816,NA,NA,NA,11
"SLELFBN3_3.csv","generalizedgamma",-16.657125614459,NA,NA,NA,NA,3.33315698541856,0.867178010559105,2.05088157118346,NA,NA,11
"SLELFBN3_3.csv","exponential",-2.57297855380317,1.66321832577837,NA,NA,NA,NA,NA,NA,NA,NA,11
"SLELFBN3_3.csv","weibull",-19.2865599633012,0.598842886953492,3.05747252348088,NA,NA,NA,NA,NA,NA,NA,11
"SLELFBN3_3.csv","gompertz_survival",-26.1508108204969,NA,NA,0.236564876191341,5.12797490912125,NA,NA,NA,0.540986318937992,NA,11
"SLELFBN3_3.csv","gompertz_survival_rawtime",-26.1508108193642,NA,NA,0.000985691280209971,0.0213665214311986,NA,NA,NA,129.836688980875,NA,11
"SLELFBN3_3.csv","loglogistic",-14.5442583756589,NA,NA,NA,NA,0.524175013335302,4.90803658700816,NA,NA,NA,11
"SLELFBN3_3.csv","generalizedgamma",-16.657125614459,NA,NA,NA,NA,3.33315698541856,0.867178010559105,2.05088157118346,NA,NA,11
"SLELFBN3_3.csv","exponential",-2.57297855380317,1.66321832577837,NA,NA,NA,NA,NA,NA,NA,NA,11
"SLELFBN3_3.csv","weibull",-19.2865599633012,0.598842886953492,3.05747252348088,NA,NA,NA,NA,NA,NA,NA,11
"SLELFBN3_3.csv","gompertz_survival",-26.1508108204969,NA,NA,0.236564876191341,5.12797490912125,NA,NA,NA,0.540986318937992,NA,11
"SLELFBN3_3.csv","gompertz_survival_rawtime",-26.1508108193642,NA,NA,0.000985691280209971,0.0213665214311986,NA,NA,NA,129.836688980875,NA,11
"SLELFBN3_3.csv","loglogistic",-14.5442583756589,NA,NA,NA,NA,0.524175013335302,4.90803658700816,NA,NA,NA,11
"SLELFBN3_3.csv","generalizedgamma",-16.657125614459,NA,NA,NA,NA,3.33315698541856,0.867178010559105,2.05088157118346,NA,NA,11
"SLELFBN3_3.csv","exponential",-2.57297855380317,1.66321832577837,NA,NA,NA,NA,NA,NA,NA,NA,11
"SLELFBN3_3.csv","weibull",-19.2865599633012,0.598842886953492,3.05747252348088,NA,NA,NA,NA,NA,NA,NA,11
"SLELFBN3_3.csv","gompertz_survival",-26.1508108204969,NA,NA,0.236564876191341,5.12797490912125,NA,NA,NA,0.540986318937992,NA,11
"SLELFBN3_3.csv","gompertz_survival_rawtime",-26.1508108193642,NA,NA,0.000985691280209971,0.0213665214311986,NA,NA,NA,129.836688980875,NA,11
"SLELFBN3_3.csv","loglogistic",-14.5442583756589,NA,NA,NA,NA,0.524175013335302,4.90803658700816,NA,NA,NA,11
"SLELFBN3_3.csv","generalizedgamma",-16.657125614459,NA,NA,NA,NA,3.33315698541856,0.867178010559105,2.05088157118346,NA,NA,11
"SLELFBN3_3.csv","exponential",-2.57297855380317,1.66321832577837,NA,NA,NA,NA,NA,NA,NA,NA,11
"SLELFBN3_3.csv","weibull",-19.2865599633012,0.598842886953492,3.05747252348088,NA,NA,NA,NA,NA,NA,NA,11
"SLELFBN3_3.csv","gompertz_survival",-26.1508108204969,NA,NA,0.236564876191341,5.12797490912125,NA,NA,NA,0.540986318937992,NA,11
"SLELFBN3_3.csv","gompertz_survival_rawtime",-26.1508108193642,NA,NA,0.000985691280209971,0.0213665214311986,NA,NA,NA,129.836688980875,NA,11
"SLELFBN3_3.csv","loglogistic",-14.5442583756589,NA,NA,NA,NA,0.524175013335302,4.90803658700816,NA,NA,NA,11
"SLELFBN3_3.csv","generalizedgamma",-16.657125614459,NA,NA,NA,NA,3.33315698541856,0.867178010559105,2.05088157118346,NA,NA,11
"SLELFBN3_3.csv","exponential",-2.57297855380317,1.66321832577837,NA,NA,NA,NA,NA,NA,NA,NA,11
"SLELFBN3_3.csv","weibull",-19.2865599633012,0.598842886953492,3.05747252348088,NA,NA,NA,NA,NA,NA,NA,11
"SLELFBN3_3.csv","gompertz_survival",-26.1508108204969,NA,NA,0.236564876191341,5.12797490912125,NA,NA,NA,0.540986318937992,NA,11
"SLELFBN3_3.csv","gompertz_survival_rawtime",-26.1508108193642,NA,NA,0.000985691280209971,0.0213665214311986,NA,NA,NA,129.836688980875,NA,11
"SLELFBN3_3.csv","loglogistic",-14.5442583756589,NA,NA,NA,NA,0.524175013335302,4.90803658700816,NA,NA,NA,11
"SLELFBN3_3.csv","generalizedgamma",-16.657125614459,NA,NA,NA,NA,3.33315698541856,0.867178010559105,2.05088157118346,NA,NA,11
"SLELFBN3_3.csv","exponential",-2.57297855380317,1.66321832577837,NA,NA,NA,NA,NA,NA,NA,NA,11
"SLELFBN3_3.csv","weibull",-19.2865599633012,0.598842886953492,3.05747252348088,NA,NA,NA,NA,NA,NA,NA,11
"SLELFBN3_3.csv","gompertz_survival",-26.1508108204969,NA,NA,0.236564876191341,5.12797490912125,NA,NA,NA,0.540986318937992,NA,11
"SLELFBN3_3.csv","gompertz_survival_rawtime",-26.1508108193642,NA,NA,0.000985691280209971,0.0213665214311986,NA,NA,NA,129.836688980875,NA,11
"SLELFBN3_3.csv","loglogistic",-14.5442583756589,NA,NA,NA,NA,0.524175013335302,4.90803658700816,NA,NA,NA,11
"SLELFBN3_3.csv","generalizedgamma",-16.657125614459,NA,NA,NA,NA,3.33315698541856,0.867178010559105,2.05088157118346,NA,NA,11
"SLELFBN3_30.csv","exponential",-17.3653713833567,3.00640564112939,NA,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","weibull",-34.4422559822953,0.341733059002305,2.48134059491919,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","gompertz_survival",-35.8089060804324,NA,NA,0.502055082532827,8.38639802475533,NA,NA,NA,0.301915458799985,NA,16
"SLELFBN3_30.csv","gompertz_survival_rawtime",-35.8089060570567,NA,NA,0.00139462540900716,0.0232952862856435,NA,NA,NA,108.689556336402,NA,16
"SLELFBN3_30.csv","loglogistic",-35.1833603380798,NA,NA,NA,NA,0.291011451729254,3.80869490334317,NA,NA,NA,16
"SLELFBN3_30.csv","generalizedgamma",-31.6395742771551,NA,NA,NA,NA,5.84435515329495,0.640634204801317,1.61784784255069,NA,NA,16
"SLELFBN3_30.csv","exponential",-17.3653713833567,3.00640564112939,NA,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","weibull",-34.4422559822953,0.341733059002305,2.48134059491919,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","gompertz_survival",-35.8089060804324,NA,NA,0.502055082532827,8.38639802475533,NA,NA,NA,0.301915458799985,NA,16
"SLELFBN3_30.csv","gompertz_survival_rawtime",-35.8089060570567,NA,NA,0.00139462540900716,0.0232952862856435,NA,NA,NA,108.689556336402,NA,16
"SLELFBN3_30.csv","loglogistic",-35.1833603380798,NA,NA,NA,NA,0.291011451729254,3.80869490334317,NA,NA,NA,16
"SLELFBN3_30.csv","generalizedgamma",-31.6395742771551,NA,NA,NA,NA,5.84435515329495,0.640634204801317,1.61784784255069,NA,NA,16
"SLELFBN3_30.csv","exponential",-17.3653713833567,3.00640564112939,NA,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","weibull",-34.4422559822953,0.341733059002305,2.48134059491919,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","gompertz_survival",-35.8089060804324,NA,NA,0.502055082532827,8.38639802475533,NA,NA,NA,0.301915458799985,NA,16
"SLELFBN3_30.csv","gompertz_survival_rawtime",-35.8089060570567,NA,NA,0.00139462540900716,0.0232952862856435,NA,NA,NA,108.689556336402,NA,16
"SLELFBN3_30.csv","loglogistic",-35.1833603380798,NA,NA,NA,NA,0.291011451729254,3.80869490334317,NA,NA,NA,16
"SLELFBN3_30.csv","generalizedgamma",-31.6395742771551,NA,NA,NA,NA,5.84435515329495,0.640634204801317,1.61784784255069,NA,NA,16
"SLELFBN3_30.csv","exponential",-17.3653713833567,3.00640564112939,NA,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","weibull",-34.4422559822953,0.341733059002305,2.48134059491919,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","gompertz_survival",-35.8089060804324,NA,NA,0.502055082532827,8.38639802475533,NA,NA,NA,0.301915458799985,NA,16
"SLELFBN3_30.csv","gompertz_survival_rawtime",-35.8089060570567,NA,NA,0.00139462540900716,0.0232952862856435,NA,NA,NA,108.689556336402,NA,16
"SLELFBN3_30.csv","loglogistic",-35.1833603380798,NA,NA,NA,NA,0.291011451729254,3.80869490334317,NA,NA,NA,16
"SLELFBN3_30.csv","generalizedgamma",-31.6395742771551,NA,NA,NA,NA,5.84435515329495,0.640634204801317,1.61784784255069,NA,NA,16
"SLELFBN3_30.csv","exponential",-17.3653713833567,3.00640564112939,NA,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","weibull",-34.4422559822953,0.341733059002305,2.48134059491919,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","gompertz_survival",-35.8089060804324,NA,NA,0.502055082532827,8.38639802475533,NA,NA,NA,0.301915458799985,NA,16
"SLELFBN3_30.csv","gompertz_survival_rawtime",-35.8089060570567,NA,NA,0.00139462540900716,0.0232952862856435,NA,NA,NA,108.689556336402,NA,16
"SLELFBN3_30.csv","loglogistic",-35.1833603380798,NA,NA,NA,NA,0.291011451729254,3.80869490334317,NA,NA,NA,16
"SLELFBN3_30.csv","generalizedgamma",-31.6395742771551,NA,NA,NA,NA,5.84435515329495,0.640634204801317,1.61784784255069,NA,NA,16
"SLELFBN3_30.csv","exponential",-17.3653713833567,3.00640564112939,NA,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","weibull",-34.4422559822953,0.341733059002305,2.48134059491919,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","gompertz_survival",-35.8089060804324,NA,NA,0.502055082532827,8.38639802475533,NA,NA,NA,0.301915458799985,NA,16
"SLELFBN3_30.csv","gompertz_survival_rawtime",-35.8089060570567,NA,NA,0.00139462540900716,0.0232952862856435,NA,NA,NA,108.689556336402,NA,16
"SLELFBN3_30.csv","loglogistic",-35.1833603380798,NA,NA,NA,NA,0.291011451729254,3.80869490334317,NA,NA,NA,16
"SLELFBN3_30.csv","generalizedgamma",-31.6395742771551,NA,NA,NA,NA,5.84435515329495,0.640634204801317,1.61784784255069,NA,NA,16
"SLELFBN3_30.csv","exponential",-17.3653713833567,3.00640564112939,NA,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","weibull",-34.4422559822953,0.341733059002305,2.48134059491919,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","gompertz_survival",-35.8089060804324,NA,NA,0.502055082532827,8.38639802475533,NA,NA,NA,0.301915458799985,NA,16
"SLELFBN3_30.csv","gompertz_survival_rawtime",-35.8089060570567,NA,NA,0.00139462540900716,0.0232952862856435,NA,NA,NA,108.689556336402,NA,16
"SLELFBN3_30.csv","loglogistic",-35.1833603380798,NA,NA,NA,NA,0.291011451729254,3.80869490334317,NA,NA,NA,16
"SLELFBN3_30.csv","generalizedgamma",-31.6395742771551,NA,NA,NA,NA,5.84435515329495,0.640634204801317,1.61784784255069,NA,NA,16
"SLELFBN3_30.csv","exponential",-17.3653713833567,3.00640564112939,NA,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","weibull",-34.4422559822953,0.341733059002305,2.48134059491919,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","gompertz_survival",-35.8089060804324,NA,NA,0.502055082532827,8.38639802475533,NA,NA,NA,0.301915458799985,NA,16
"SLELFBN3_30.csv","gompertz_survival_rawtime",-35.8089060570567,NA,NA,0.00139462540900716,0.0232952862856435,NA,NA,NA,108.689556336402,NA,16
"SLELFBN3_30.csv","loglogistic",-35.1833603380798,NA,NA,NA,NA,0.291011451729254,3.80869490334317,NA,NA,NA,16
"SLELFBN3_30.csv","generalizedgamma",-31.6395742771551,NA,NA,NA,NA,5.84435515329495,0.640634204801317,1.61784784255069,NA,NA,16
"SLELFBN3_30.csv","exponential",-17.3653713833567,3.00640564112939,NA,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","weibull",-34.4422559822953,0.341733059002305,2.48134059491919,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","gompertz_survival",-35.8089060804324,NA,NA,0.502055082532827,8.38639802475533,NA,NA,NA,0.301915458799985,NA,16
"SLELFBN3_30.csv","gompertz_survival_rawtime",-35.8089060570567,NA,NA,0.00139462540900716,0.0232952862856435,NA,NA,NA,108.689556336402,NA,16
"SLELFBN3_30.csv","loglogistic",-35.1833603380798,NA,NA,NA,NA,0.291011451729254,3.80869490334317,NA,NA,NA,16
"SLELFBN3_30.csv","generalizedgamma",-31.6395742771551,NA,NA,NA,NA,5.84435515329495,0.640634204801317,1.61784784255069,NA,NA,16
"SLELFBN3_30.csv","exponential",-17.3653713833567,3.00640564112939,NA,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","weibull",-34.4422559822953,0.341733059002305,2.48134059491919,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","gompertz_survival",-35.8089060804324,NA,NA,0.502055082532827,8.38639802475533,NA,NA,NA,0.301915458799985,NA,16
"SLELFBN3_30.csv","gompertz_survival_rawtime",-35.8089060570567,NA,NA,0.00139462540900716,0.0232952862856435,NA,NA,NA,108.689556336402,NA,16
"SLELFBN3_30.csv","loglogistic",-35.1833603380798,NA,NA,NA,NA,0.291011451729254,3.80869490334317,NA,NA,NA,16
"SLELFBN3_30.csv","generalizedgamma",-31.6395742771551,NA,NA,NA,NA,5.84435515329495,0.640634204801317,1.61784784255069,NA,NA,16
"SLELFBN3_30.csv","exponential",-17.3653713833567,3.00640564112939,NA,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","weibull",-34.4422559822953,0.341733059002305,2.48134059491919,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","gompertz_survival",-35.8089060804324,NA,NA,0.502055082532827,8.38639802475533,NA,NA,NA,0.301915458799985,NA,16
"SLELFBN3_30.csv","gompertz_survival_rawtime",-35.8089060570567,NA,NA,0.00139462540900716,0.0232952862856435,NA,NA,NA,108.689556336402,NA,16
"SLELFBN3_30.csv","loglogistic",-35.1833603380798,NA,NA,NA,NA,0.291011451729254,3.80869490334317,NA,NA,NA,16
"SLELFBN3_30.csv","generalizedgamma",-31.6395742771551,NA,NA,NA,NA,5.84435515329495,0.640634204801317,1.61784784255069,NA,NA,16
"SLELFBN3_30.csv","exponential",-17.3653713833567,3.00640564112939,NA,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","weibull",-34.4422559822953,0.341733059002305,2.48134059491919,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","gompertz_survival",-35.8089060804324,NA,NA,0.502055082532827,8.38639802475533,NA,NA,NA,0.301915458799985,NA,16
"SLELFBN3_30.csv","gompertz_survival_rawtime",-35.8089060570567,NA,NA,0.00139462540900716,0.0232952862856435,NA,NA,NA,108.689556336402,NA,16
"SLELFBN3_30.csv","loglogistic",-35.1833603380798,NA,NA,NA,NA,0.291011451729254,3.80869490334317,NA,NA,NA,16
"SLELFBN3_30.csv","generalizedgamma",-31.6395742771551,NA,NA,NA,NA,5.84435515329495,0.640634204801317,1.61784784255069,NA,NA,16
"SLELFBN3_30.csv","exponential",-17.3653713833567,3.00640564112939,NA,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","weibull",-34.4422559822953,0.341733059002305,2.48134059491919,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","gompertz_survival",-35.8089060804324,NA,NA,0.502055082532827,8.38639802475533,NA,NA,NA,0.301915458799985,NA,16
"SLELFBN3_30.csv","gompertz_survival_rawtime",-35.8089060570567,NA,NA,0.00139462540900716,0.0232952862856435,NA,NA,NA,108.689556336402,NA,16
"SLELFBN3_30.csv","loglogistic",-35.1833603380798,NA,NA,NA,NA,0.291011451729254,3.80869490334317,NA,NA,NA,16
"SLELFBN3_30.csv","generalizedgamma",-31.6395742771551,NA,NA,NA,NA,5.84435515329495,0.640634204801317,1.61784784255069,NA,NA,16
"SLELFBN3_30.csv","exponential",-17.3653713833567,3.00640564112939,NA,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","weibull",-34.4422559822953,0.341733059002305,2.48134059491919,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","gompertz_survival",-35.8089060804324,NA,NA,0.502055082532827,8.38639802475533,NA,NA,NA,0.301915458799985,NA,16
"SLELFBN3_30.csv","gompertz_survival_rawtime",-35.8089060570567,NA,NA,0.00139462540900716,0.0232952862856435,NA,NA,NA,108.689556336402,NA,16
"SLELFBN3_30.csv","loglogistic",-35.1833603380798,NA,NA,NA,NA,0.291011451729254,3.80869490334317,NA,NA,NA,16
"SLELFBN3_30.csv","generalizedgamma",-31.6395742771551,NA,NA,NA,NA,5.84435515329495,0.640634204801317,1.61784784255069,NA,NA,16
"SLELFBN3_30.csv","exponential",-17.3653713833567,3.00640564112939,NA,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","weibull",-34.4422559822953,0.341733059002305,2.48134059491919,NA,NA,NA,NA,NA,NA,NA,16
"SLELFBN3_30.csv","gompertz_survival",-35.8089060804324,NA,NA,0.502055082532827,8.38639802475533,NA,NA,NA,0.301915458799985,NA,16
"SLELFBN3_30.csv","gompertz_survival_rawtime",-35.8089060570567,NA,NA,0.00139462540900716,0.0232952862856435,NA,NA,NA,108.689556336402,NA,16
"SLELFBN3_30.csv","loglogistic",-35.1833603380798,NA,NA,NA,NA,0.291011451729254,3.80869490334317,NA,NA,NA,16
"SLELFBN3_30.csv","generalizedgamma",-31.6395742771551,NA,NA,NA,NA,5.84435515329495,0.640634204801317,1.61784784255069,NA,NA,16
